,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
1010,TN,02,"John J., Jr.",Duncan,john duncan,"Duncan, John J., Jr.",R,1,120883
1011,TN,02,Bob,Scott,bob scott,"Scott, Bob",D,0,37612
1012,TN,02,Casey Adam,Gouge,casey gouge,"Gouge, Casey Adam",OTHER,0,4223
1013,TN,02,Norris,Dryer,norris dryer,"Dryer, Norris",OTHER,0,4033
1014,TN,03,Chuck,Fleischmann,chuck fleischmann,"Fleischmann, Chuck",R,1,97344
1015,TN,03,Mary M.,Headrick,mary headrick,"Headrick, Mary M.",D,0,53983
1016,TN,03,Cassandra J.,Mitchell,cassandra mitchell,"Mitchell, Cassandra J.",OTHER,0,4770
1017,TN,04,Scott,DesJarlais,scott desjarlais,"DesJarlais, Scott",R,1,84815
1018,TN,04,Lenda ,Sherrell,lenda sherrell,"Sherrell, Lenda ",D,0,51357
1019,TN,04,Robert Rankin,Doggart,robert doggart,"Doggart, Robert Rankin",OTHER,0,9246
1020,TN,05,Jim,Cooper,jim cooper,"Cooper, Jim",D,1,96148
1021,TN,05,Bob,Ries,bob ries,"Ries, Bob",R,0,55078
1022,TN,05,Paul,Deakin,paul deakin,"Deakin, Paul",OTHER,0,3050
1023,TN,06,Diane,Black,diane black,"Black, Diane",R,1,115231
1024,TN,06,Amos Scott,Powers,amos powers,"Powers, Amos Scott",D,0,37232
1025,TN,06,Mike ,Winton,mike winton,"Winton, Mike ",OTHER,0,9634
1026,TN,07,Marsha,Blackburn,marsha blackburn,"Blackburn, Marsha",R,1,110534
1027,TN,07,Daniel,Cramer,daniel cramer,"Cramer, Daniel",D,0,42280
1028,TN,07,Leonard D.,Ladner,leonard ladner,"Ladner, Leonard D.",OTHER,0,5093
1029,TN,08,Stephen Lee,Fincher,stephen fincher,"Fincher, Stephen Lee",R,1,122255
1030,TN,08,Dana,Matheny,dana matheny,"Matheny, Dana",OTHER,0,4
1031,TN,08,Wes,Bradley,wes bradley,"Bradley, Wes",D,0,42433
1032,TN,08,Mark,Rawles,mark rawles,"Rawles, Mark",OTHER,0,4451
1033,TN,08,James,Hart,james hart,"Hart, James",OTHER,0,3452
1034,TN,09,Steve ,Cohen,steve cohen,"Cohen, Steve ",D,1,87376
1035,TN,09,Charlotte,Bergmann,charlotte bergmann,"Bergmann, Charlotte",R,0,27173
1036,TN,09,Floyd Wayne,Alberson,floyd alberson,"Alberson, Floyd Wayne",OTHER,0,766
1037,TN,09,Paul,Cook,paul cook,"Cook, Paul",OTHER,0,752
1038,TN,09,Herbert,Bass,herbert bass,"Bass, Herbert",OTHER,0,483
1039,TX,01,Louie,Gohmert,louie gohmert,"Gohmert, Louie",R,1,115084
1040,TX,01,Shirley J.,McKellar,shirley mckellar,"McKellar, Shirley J.",D,0,33476
1041,TX,02,Ted,Poe,ted poe,"Poe, Ted",R,1,101936
1042,TX,02,Niko,Letsos,niko letsos,"Letsos, Niko",D,0,44462
1043,TX,02,James B.,Veasaw,james veasaw,"Veasaw, James B.",OTHER,0,2316
1044,TX,02,Mark,Roberts,mark roberts,"Roberts, Mark",OTHER,0,1312
1045,TX,03,Sam,Johnson,sam johnson,"Johnson, Sam",R,1,113404
1046,TX,03,Paul,Blair,paul blair,"Blair, Paul",OTHER,0,24876
1047,TX,04,John,Ratcliffe,john ratcliffe,"Ratcliffe, John",R,0,115085
1048,TX,05,Jeb,Hensarling,jeb hensarling,"Hensarling, Jeb",R,1,88998
1049,TX,05,Ken,Ashby,ken ashby,"Ashby, Ken",OTHER,0,15264
1050,TX,06,Joe,Barton,joe barton,"Barton, Joe",R,1,92334
1051,TX,06,David E.,Cozad,david cozad,"Cozad, David E.",D,0,55027
1052,TX,06,Hugh,Chauvin,hugh chauvin,"Chauvin, Hugh",OTHER,0,3635
1053,TX,07,John,Culberson,john culberson,"Culberson, John",R,1,90606
1054,TX,07,James,Cargas,james cargas,"Cargas, James",D,0,49478
1055,TX,07,Gerald,Fowler,gerald fowler,"Fowler, Gerald",OTHER,0,3135
1056,TX,08,Kevin,Brady,kevin brady,"Brady, Kevin",R,1,125066
1057,TX,08,Ken,Petty,ken petty,"Petty, Ken",OTHER,0,14947
1058,TX,09,Al,Green,al green,"Green, Al",D,1,78109
1059,TX,09,Johnny,Johnson,johnny johnson,"Johnson, Johnny",OTHER,0,7894
1060,TX,10,Michael,McCaul,michael mccaul,"McCaul, Michael",R,1,109726
1061,TX,10,Tawana,Walter-Cadien,tawana walter-cadien,"Walter-Cadien, Tawana",D,0,60243
1062,TX,10,Bill,Kelsey,bill kelsey,"Kelsey, Bill",OTHER,0,6491
1063,TX,11,Mike,Conaway,mike conaway,"Conaway, Mike",R,1,107939
1064,TX,11,Ryan T.,Lange,ryan lange,"Lange, Ryan T.",OTHER,0,11635
1065,TX,12,Kay,Granger,kay granger,"Granger, Kay",R,1,113186
1066,TX,12,Mark,Greene,mark greene,"Greene, Mark",D,0,41757
1067,TX,12,Ed,Colliver,ed colliver,"Colliver, Ed",OTHER,0,3787
1068,TX,13,Mac,Thornberry,mac thornberry,"Thornberry, Mac",R,1,110842
1069,TX,13,Mike,Minter,mike minter,"Minter, Mike",D,0,16822
1070,TX,13,Emily,Pivoda,emily pivoda,"Pivoda, Emily",OTHER,0,2863
1071,TX,13,Don,Cook,don cook,"Cook, Don",OTHER,0,924
1072,TX,14,Randy,Weber,randy weber,"Weber, Randy",R,1,90116
1073,TX,14,Donald G.,Brown,donald brown,"Brown, Donald G.",D,0,52545
1074,TX,14,John,Wieder,john wieder,"Wieder, John",OTHER,0,3037
1075,TX,15,Rubén,Hinojosa,rubén hinojosa,"Hinojosa, Rubén",D,1,48708
1076,TX,15,Eddie,Zamora,eddie zamora,"Zamora, Eddie",R,0,39016
1077,TX,15,Johnny,Partain,johnny partain,"Partain, Johnny",OTHER,0,2460
1078,TX,16,Beto,O'Rourke,beto o'rourke,"O'Rourke, Beto",D,1,49338
1079,TX,16,Corey,Roen,corey roen,"Roen, Corey",R,0,21324
1080,TX,16,Jaime O.,Perez,jaime perez,"Perez, Jaime O.",OTHER,0,2443
1081,TX,17,Bill,Flores,bill flores,"Flores, Bill",R,1,85807
1082,TX,17,Nick,Haynes,nick haynes,"Haynes, Nick",D,0,43049
1083,TX,17,Shawn Michael,Hamilton,shawn hamilton,"Hamilton, Shawn Michael",OTHER,0,4009
1084,TX,18,Sheila,Jackson Lee,sheila jackson lee,"Jackson Lee, Sheila",D,1,76097
1085,TX,18,Sean,Seibert,sean seibert,"Seibert, Sean",R,0,26249
1086,TX,18,Vince,Duncan,vince duncan,"Duncan, Vince",OTHER,0,2362
1087,TX,18,Remington,Alessi,remington alessi,"Alessi, Remington",OTHER,0,1302
1088,TX,19,Randy,Neugebauer,randy neugebauer,"Neugebauer, Randy",R,1,90160
1089,TX,19,Neal,Marchbanks,neal marchbanks,"Marchbanks, Neal",D,0,21458
1090,TX,19,Richard (Chip),Peterson,richard peterson,"Peterson, Richard (Chip)",OTHER,0,5146
1091,TX,19,Donald L.,Vance,donald vance,"Vance, Donald L.",OTHER,0,54
1092,TX,20,Joaquin,Castro,joaquin castro,"Castro, Joaquin",D,1,66554
1093,TX,20,Jeffrey C.,Blunt,jeffrey blunt,"Blunt, Jeffrey C.",OTHER,0,21410
1094,TX,21,Lamar,Smith,lamar smith,"Smith, Lamar",R,1,135660
1095,TX,21,Antonio,Diaz,antonio diaz,"Diaz, Antonio",OTHER,0,27831
1096,TX,21,Ryan,Shields,ryan shields,"Shields, Ryan",OTHER,0,25505
1097,TX,22,Pete,Olson,pete olson,"Olson, Pete",R,1,100861
1098,TX,22,Frank,Briscoe,frank briscoe,"Briscoe, Frank",D,0,47844
1099,TX,22,Rob,Lapham,rob lapham,"Lapham, Rob",OTHER,0,2861
1100,TX,23,Will,Hurd,will hurd,"Hurd, Will",R,0,57459
1101,TX,23,Pete P.,Gallego,pete gallego,"Gallego, Pete P.",D,1,55037
1102,TX,23,Ruben,Corvalan,ruben corvalan,"Corvalan, Ruben",OTHER,0,2933
1103,TX,24,Kenny E.,Marchant,kenny marchant,"Marchant, Kenny E.",R,1,93712
1104,TX,24,Patrick,McGehearty,patrick mcgehearty,"McGehearty, Patrick",D,0,46548
1105,TX,24,Mike,Kolls,mike kolls,"Kolls, Mike",OTHER,0,3813
1106,TX,25,Roger,Williams,roger williams,"Williams, Roger",R,1,107120
1107,TX,25,Marco,Montoya,marco montoya,"Montoya, Marco",D,0,64463
1108,TX,25,John,Betz,john betz,"Betz, John",OTHER,0,6300
1109,TX,26,Michael,Burgess,michael burgess,"Burgess, Michael",R,1,116944
1110,TX,26,Mark,Boler,mark boler,"Boler, Mark",OTHER,0,24526
1111,TX,27,Blake,Farenthold,blake farenthold,"Farenthold, Blake",R,1,83342
1112,TX,27,Wesley,Reed,wesley reed,"Reed, Wesley",D,0,44152
1113,TX,27,Roxanne,Simonson,roxanne simonson,"Simonson, Roxanne",OTHER,0,3553
1114,TX,28,Henry,Cuellar,henry cuellar,"Cuellar, Henry",D,1,62508
1115,TX,28,William,Aikens,william aikens,"Aikens, William",OTHER,0,10153
1116,TX,28,Michael D.,Cary,michael cary,"Cary, Michael D.",OTHER,0,3475
1117,TX,29,Gene,Green,gene green,"Green, Gene",D,1,41321
1118,TX,29,James,Stanczak,james stanczak,"Stanczak, James",OTHER,0,4822
1119,TX,30,Eddie Bernice,Johnson,eddie johnson,"Johnson, Eddie Bernice",D,1,93041
1120,TX,30,"Max W., III",Koch,max koch,"Koch, Max W., III",OTHER,0,7154
1121,TX,30,Eric LeMonte,Williams,eric williams,"Williams, Eric LeMonte",OTHER,0,5598
1122,TX,31,John,Carter,john carter,"Carter, John",R,1,91607
1123,TX,31,Louie,Minor,louie minor,"Minor, Louie",D,0,45715
1124,TX,31,Scott J.,Ballard,scott ballard,"Ballard, Scott J.",OTHER,0,5706
1125,TX,32,Pete,Sessions,pete sessions,"Sessions, Pete",R,1,96495
1126,TX,32,Frank,Perez,frank perez,"Perez, Frank",D,0,55325
1127,TX,32,Ed,Rankin,ed rankin,"Rankin, Ed",OTHER,0,4276
1128,TX,33,Marc,Veasey,marc veasey,"Veasey, Marc",D,1,43769
1129,TX,33,Jason,Reeves,jason reeves,"Reeves, Jason",OTHER,0,6823
1130,TX,34,Filemon B.,Vela,filemon vela,"Vela, Filemon B.",D,1,47503
1131,TX,34,Larry S.,Smith,larry smith,"Smith, Larry S.",R,0,30811
1132,TX,34,Ryan,Rowley,ryan rowley,"Rowley, Ryan",OTHER,0,1563
1133,TX,35,Lloyd,Doggett,lloyd doggett,"Doggett, Lloyd",D,1,60124
1134,TX,35,Susan,Narvaiz,susan narvaiz,"Narvaiz, Susan",R,0,32040
1135,TX,35,Cory W.,Bruner,cory bruner,"Bruner, Cory W.",OTHER,0,2767
1136,TX,35,Kat,Swift,kat swift,"Swift, Kat",OTHER,0,1294
1137,TX,36,Brian,Babin,brian babin,"Babin, Brian",R,0,101663
1138,TX,36,Michael K.,Cole,michael cole,"Cole, Michael K.",D,0,29543
1139,TX,36,Rodney,Veach,rodney veach,"Veach, Rodney",OTHER,0,1951
1140,TX,36,"Hal J., Jr.",Ridley,hal ridley,"Ridley, Hal J., Jr.",OTHER,0,685
1141,UT,01,Rob,Bishop,rob bishop,"Bishop, Rob",R,1,84231
1142,UT,01,Donna,McAleer,donna mcaleer,"McAleer, Donna",D,0,36422
1143,UT,01,Craig,Bowden,craig bowden,"Bowden, Craig",OTHER,0,4847
1144,UT,01,Dwayne A.,Vance,dwayne vance,"Vance, Dwayne A.",OTHER,0,4534
1145,UT,02,Chris,Stewart,chris stewart,"Stewart, Chris",R,1,88915
1146,UT,02,Luz,Robles,luz robles,"Robles, Luz",D,0,47585
1147,UT,02,Shaun,McCausland,shaun mccausland,"McCausland, Shaun",OTHER,0,4509
1148,UT,02,Wayne L.,Hill,wayne hill,"Hill, Wayne L.",OTHER,0,3328
1149,UT,02,Bill,Barron,bill barron,"Barron, Bill",OTHER,0,1734
1150,UT,02,Warren,Rogers,warren rogers,"Rogers, Warren",OTHER,0,117
1151,UT,03,Jason,Chaffetz,jason chaffetz,"Chaffetz, Jason",R,1,102952
1152,UT,03,Brian,Wonnacott,brian wonnacott,"Wonnacott, Brian",D,0,32059
1153,UT,03,Zack,Strong,zack strong,"Strong, Zack",OTHER,0,3192
1154,UT,03,Stephen P.,Tryon,stephen tryon,"Tryon, Stephen P.",OTHER,0,2584
1155,UT,03,Ben J.,Mates,ben mates,"Mates, Ben J.",OTHER,0,1513
1156,UT,03,David A.,Else,david else,"Else, David A.",OTHER,0,280
1157,UT,04,Mia B.,Love,mia love,"Love, Mia B.",R,0,74936
1158,UT,04,Doug,Owens,doug owens,"Owens, Doug",D,0,67425
1159,UT,04,Tim,Aalders,tim aalders,"Aalders, Tim",OTHER,0,2032
1160,UT,04,Collin Robert,Simonsen,collin simonsen,"Simonsen, Collin Robert",OTHER,0,1424
1161,UT,04,Jim L.,Vein,jim vein,"Vein, Jim L.",OTHER,0,1351
1162,VT,00,Peter,Welch,peter welch,"Welch, Peter",D,1,123349
1163,VT,00,Mark,Donka,mark donka,"Donka, Mark",R,0,59432
1164,VT,00,Cris,Ericson,cris ericson,"Ericson, Cris",OTHER,0,2750
1165,VT,00,Matthew,Andrews,matthew andrews,"Andrews, Matthew",OTHER,0,2071
1166,VT,00,Jerry,Trudell,jerry trudell,"Trudell, Jerry",OTHER,0,2024
1167,VT,00,Randall,Meyer,randall meyer,"Meyer, Randall",OTHER,0,1685
1168,VI,00,Stacey,Plaskett,stacey plaskett,"Plaskett, Stacey",D,0,21224
1169,VI,00,Vince,Danet,vince danet,"Danet, Vince",R,0,1964
1170,VA,01,"Robert J. ""Rob"" ",Wittman,robert wittman,"Wittman, Robert J. ""Rob"" ",R,1,131861
1171,VA,01,"Norman G. ""Norm",Mosher,norman mosher,"Mosher, Norman G. ""Norm",D,0,72059
1172,VA,01,Glenda Gail,Parker,glenda parker,"Parker, Glenda Gail",OTHER,0,5097
1173,VA,02,E. Scott ,Rigell,e. rigell,"Rigell, E. Scott ",R,1,101558
1174,VA,02,Suzanne D.,Patrick,suzanne patrick,"Patrick, Suzanne D.",D,0,71178
1175,VA,03,"Robert C. ""Bobby""",Scott,robert scott,"Scott, Robert C. ""Bobby""",D,1,139197
1176,VA,04,J. Randy,Forbes,j. forbes,"Forbes, J. Randy",R,1,120684
1177,VA,04,Elliott G.,Fausz,elliott fausz,"Fausz, Elliott G.",D,0,75270
1178,VA,04,Bo C.,Brown,bo brown,"Brown, Bo C.",OTHER,0,4427
1179,VA,05,Robert,Hurt,robert hurt,"Hurt, Robert",R,1,124735
1180,VA,05,W. Lawrence,Gaughan,w. gaughan,"Gaughan, W. Lawrence",D,0,73482
1181,VA,05,Paul F.,Jones,paul jones,"Jones, Paul F.",OTHER,0,4298
1182,VA,05,Kenneth J.,Hildebrandt,kenneth hildebrandt,"Hildebrandt, Kenneth J.",OTHER,0,2209
1183,VA,06,"Robert W. ""Bob""",Goodlatte,robert goodlatte,"Goodlatte, Robert W. ""Bob""",R,1,133898
1184,VA,06,"William M. ""Will""",Hammer,william hammer,"Hammer, William M. ""Will""",OTHER,0,22161
1185,VA,06,Elaine B.,Hildebrandt,elaine hildebrandt,"Hildebrandt, Elaine B.",OTHER,0,21447
1186,VA,07 - FULL TERM,Dave A.,Brat,dave brat,"Brat, Dave A.",R,0,148026
1187,VA,07 - FULL TERM,"John K. ""Jack""",Trammell,john trammell,"Trammell, John K. ""Jack""",D,0,89914
1188,VA,07 - FULL TERM,"James A., Jr.",Carr,james carr,"Carr, James A., Jr.",OTHER,0,5086
1189,VA,07 - UNEXPIRED TERM,Dave A.,Brat,dave brat,"Brat, Dave A.",R,0,148841
1190,VA,07 - UNEXPIRED TERM,"John K. ""Jack""",Trammell,john trammell,"Trammell, John K. ""Jack""",D,0,91236
1191,VA,08,"Donald S., Jr.",Beyer,donald beyer,"Beyer, Donald S., Jr.",D,0,128102
1192,VA,08,Micah K.,Edmond,micah edmond,"Edmond, Micah K.",R,0,63810
1193,VA,08,Gwendolyn J. ,Beck,gwendolyn beck,"Beck, Gwendolyn J. ",OTHER,0,5420
1194,VA,08,Jeffrey S.,Carson,jeffrey carson,"Carson, Jeffrey S.",OTHER,0,4409
1195,VA,08,"Gerard C. ""Gerry,"" III",Blais,gerard blais,"Blais, Gerard C. ""Gerry,"" III",OTHER,0,963
1196,VA,09,H. Morgan ,Griffith,h. griffith,"Griffith, H. Morgan ",R,1,117465
1197,VA,09,"William R., Jr.",Carr,william carr,"Carr, William R., Jr.",OTHER,0,39412
1198,VA,10,Barbara J.,Comstock,barbara comstock,"Comstock, Barbara J.",R,0,125914
1199,VA,10,John W.,Foust,john foust,"Foust, John W.",D,0,89957
1200,VA,10,William B.,Redpath,william redpath,"Redpath, William B.",OTHER,0,3393
1201,VA,10,Brad A.,Eickholt,brad eickholt,"Eickholt, Brad A.",OTHER,0,2442
1202,VA,10,Dianne L.,Blais,dianne blais,"Blais, Dianne L.",OTHER,0,946
1203,VA,11,"Gerald E. ""Gerry""",Connolly,gerald connolly,"Connolly, Gerald E. ""Gerry""",D,1,106780
1204,VA,11,Suzanne K.,Scholte,suzanne scholte,"Scholte, Suzanne K.",R,0,75796
1205,VA,11,Marc M.,Harrold,marc harrold,"Harrold, Marc M.",OTHER,0,3264
1206,VA,11,Joe F.,Galdo,joe galdo,"Galdo, Joe F.",OTHER,0,1739
1207,WA,01,Suzan,DelBene,suzan delbene,"DelBene, Suzan",D,1,124151
1208,WA,01,Pedro,Celis,pedro celis,"Celis, Pedro",R,0,101428
1209,WA,02,Rick,Larsen,rick larsen,"Larsen, Rick",D,1,122173
1210,WA,02,B.J. ,Guillot,b.j. guillot,"Guillot, B.J. ",R,0,79518
1211,WA,03,Jaime Herrera,Beutler,jaime beutler,"Beutler, Jaime Herrera",R,1,124796
1212,WA,03,Bob,Dingethal,bob dingethal,"Dingethal, Bob",D,0,78018
1213,WA,04,Dan,Newhouse,dan newhouse,"Newhouse, Dan",R,0,77772
1214,WA,04,Clint,Didier,clint didier,"Didier, Clint",R,0,75307
1215,WA,05,Cathy McMorris,Rodgers,cathy rodgers,"Rodgers, Cathy McMorris",R,1,135470
1216,WA,05,Joseph (Joe),Pakootas,joseph pakootas,"Pakootas, Joseph (Joe)",D,0,87772
1217,WA,06,Derek ,Kilmer,derek kilmer,"Kilmer, Derek ",D,1,141265
1218,WA,06,Marty,McClendon,marty mcclendon,"McClendon, Marty",R,0,83025
1219,WA,07,Jim,McDermott,jim mcdermott,"McDermott, Jim",D,1,203954
1220,WA,07,Craig ,Keller,craig keller,"Keller, Craig ",R,0,47921
1221,WA,08,Dave,Reichert,dave reichert,"Reichert, Dave",R,1,125741
1222,WA,08,Jason,Ritchie,jason ritchie,"Ritchie, Jason",D,0,73003
1223,WA,09,Adam,Smith,adam smith,"Smith, Adam",D,1,118132
1224,WA,09,Doug,Basler,doug basler,"Basler, Doug",R,0,48662
1225,WA,10,Denny,Heck,denny heck,"Heck, Denny",D,1,99279
1226,WA,10,Joyce,McDonald,joyce mcdonald,"McDonald, Joyce",R,0,82213
1227,WV,01,David B. ,McKinley,david mckinley,"McKinley, David B. ",R,1,92491
1228,WV,01,"Glen B., III",Gainer,glen gainer,"Gainer, Glen B., III",D,0,52109
1229,WV,01,Chuck,Wood,chuck wood,"Wood, Chuck",OTHER,0,137
1230,WV,02,Alex X.,Mooney,alex mooney,"Mooney, Alex X.",R,0,72619
1231,WV,02,Robert Lawrence ,Fluharty,robert fluharty,"Fluharty, Robert Lawrence ",OTHER,0,9
1232,WV,02,Nick,Casey,nick casey,"Casey, Nick",D,0,67687
1233,WV,02,Ed,Rabel,ed rabel,"Rabel, Ed",OTHER,0,6250
1234,WV,02,Davy,Jones,davy jones,"Jones, Davy",OTHER,0,7682
1235,WV,02,Liz,Sullivan,liz sullivan,"Sullivan, Liz",OTHER,0,3
1236,WV,03,Evan,Jenkins,evan jenkins,"Jenkins, Evan",R,0,77713
1237,WV,03,"Nick J., II",Rahall,nick rahall,"Rahall, Nick J., II",D,1,62688
1238,WI,01,Paul,Ryan,paul ryan,"Ryan, Paul",R,1,182316
1239,WI,01,Rob,Zerban,rob zerban,"Zerban, Rob",D,0,105552
1240,WI,01,Keith R.,Deschler,keith deschler,"Deschler, Keith R.",OTHER,0,29
1241,WI,02,Mark,Pocan,mark pocan,"Pocan, Mark",D,1,224920
1242,WI,02,Peter,Theron,peter theron,"Theron, Peter",R,0,103619
1243,WI,03,Ron ,Kind,ron kind,"Kind, Ron ",D,1,155368
1244,WI,03,Tony,Kurtz,tony kurtz,"Kurtz, Tony",R,0,119540
1245,WI,03,Ken,Van Doren,ken van doren,"Van Doren, Ken",OTHER,0,128
1246,WI,04,Gwen,Moore,gwen moore,"Moore, Gwen",D,1,179045
1247,WI,04,Dan,Sebring,dan sebring,"Sebring, Dan",R,0,68490
1248,WI,04,Robert R.,Raymond,robert raymond,"Raymond, Robert R.",OTHER,0,7002
1249,WI,05,"F. James., Jr.",Sensenbrenner,f. sensenbrenner,"Sensenbrenner, F. James., Jr.",R,1,231160
1250,WI,05,Chris,Rockwood,chris rockwood,"Rockwood, Chris",D,0,101190
1251,WI,06,Glenn ,Grothman,glenn grothman,"Grothman, Glenn ",R,0,169767
1252,WI,06,Mark L.,Harris,mark harris,"Harris, Mark L.",D,0,122212
1253,WI,06,Gus,Fahrendorf,gus fahrendorf,"Fahrendorf, Gus",OTHER,0,6865
1254,WI,07,Sean,Duffy,sean duffy,"Duffy, Sean",R,1,169891
1255,WI,07,John,Schiess,john schiess,"Schiess, John",OTHER,0,5
1256,WI,07,Kelly ,Westlund,kelly westlund,"Westlund, Kelly ",D,0,112949
1257,WI,07,Lawrence,Dale,lawrence dale,"Dale, Lawrence",OTHER,0,3686
1258,WI,07,Rob,Taylor,rob taylor,"Taylor, Rob",OTHER,0,30
1259,WI,08,Reid J.,Ribble,reid ribble,"Ribble, Reid J.",R,1,188553
1260,WI,08,Ron,Gruett,ron gruett,"Gruett, Ron",D,0,101345
1261,WY,00,Cynthia,Lummis,cynthia lummis,"Lummis, Cynthia",R,1,113038
1262,WY,00,Richard,Grayson,richard grayson,"Grayson, Richard",D,0,37803
1263,WY,00,Richard,Brubaker,richard brubaker,"Brubaker, Richard",OTHER,0,7112
1264,WY,00,Daniel Clyde,Cummings,daniel cummings,"Cummings, Daniel Clyde",OTHER,0,6749
