County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
morgan,2298.0,2625.0,0.0,3065.0,3592.0,OH,-17.0,2360.0,-43.0,600.0,282.0,-130.0,-99.0,4667.0,-21.0,2144.0,-121.0,-475.0,-6.0,-133.0,-2.0,-16.0,-21.0,-58.0,6.0,-3.0,-969.0,12.0,141.0,24.0,562.0,-17.0,-622.0,20.0,466.0,-0.0001,-0.0001,-38.0,62966.0,-461.0,-23.0,21.0,-10.0,-3.0,-38.0,14.0,-42.0,51.0,-37.0,-442.0,-31.0,-35.0,-45.0,4437.0,-32.0,-85.0,-117.0,-47.0,-15.0,-5.0,-15.0,-19.0,-93.0,-38.0,-23.0,0.0,-27.0,-11.0,-22.0,-16.0,2.0,850.0,-11.0,893.0,15.0,298.0,-35.0,-80.0
morrow,4897.0,5511.0,0.0,9414.0,10847.0,OH,89.0,5900.0,-23.0,1630.0,183.0,-3.0,-22.0,37613.0,83.0,15577.0,-288.0,-1002.0,27.0,-133.0,70.0,-35.0,23.0,2771.0,2.0,109.0,2949.0,-14.0,-296.0,16.0,3248.0,-265.0,-3091.0,91.0,1753.0,6.0,177.0,-191.0,312339.0,-3077.0,-171.0,16.0,-9.0,-22.0,-207.0,-543.0,-186.0,-483.0,-202.0,-2568.0,-64.0,70.0,84.0,26474.0,-18.0,-100.0,-131.0,-51.0,0.0,5.0,-29.0,7.0,-160.0,-46.0,25.0,290.0,17.0,231.0,29.0,16.0,111.0,4794.0,109.0,5235.0,163.0,1964.0,-78.0,-25.0
muskingum,14426.0,15592.0,0.0,18748.0,21295.0,OH,82.0,16640.0,-181.0,4890.0,-293.0,-445.0,-300.0,97546.0,90.0,15257.0,-935.0,-2395.0,42.0,224.0,39.0,-358.0,-11.0,1973.0,-8.0,156.0,-3615.0,41.0,1707.0,234.0,8572.0,-586.0,-7959.0,271.0,4392.0,-1.0,75.0,-309.0,795213.0,-7352.0,-277.0,1139.0,2.0,-248.0,-355.0,-501.0,-301.0,1941.0,-398.0,-5164.0,-162.0,-159.0,43.0,72836.0,22.0,600.0,-503.0,-385.0,-29.0,-1.0,-87.0,-137.0,-493.0,-250.0,-157.0,476.0,-97.0,476.0,-14.0,103.0,194.0,15069.0,182.0,15409.0,337.0,12366.0,-270.0,-708.0
noble,2382.0,2127.0,0.0,3311.0,3345.0,OH,-58.0,2140.0,-5.0,490.0,46.0,-210.0,-123.0,95157.0,-36.0,6215.0,-88.0,-536.0,39.0,-84.0,39.0,-60.0,-32.0,-2424.0,-3.0,46.0,809.6010000000001,9.0,479.0,54.0,1746.0,-128.0,-1700.0,112.0,1736.0,-0.0001,-0.0001,78.0,136865.0,7546.0,91.0,3750.0,-7.0,-3.0,69.0,252.0,81.0,4068.0,-5.0,-122.0,50.0,790.0,128.0,86682.0,67.0,466.0,-107.0,-103.0,9.0,4.0,1.0,-28.0,-86.0,-34.0,-95.0,-217.0,-97.0,-179.0,-88.0,-136.0,175.0,23806.0,148.0,23811.0,213.0,10512.0,-203.0,171.0
ottawa,4946.0,18245.0,705.0,14293.0,5096.0,OH,27.0,9550.0,-53.0,1890.0,-25.0,-322.0,-189.0,57060.0,-6.0,19658.0,-631.0,-1612.0,8.0,3255.0,43.0,3194.0,-85.0,9247.0,-15.0,123.0,7436.612000000001,116.0,1983.0,149.0,7521.0,-48.0,-2828.0,177.0,4852.0,12.0,-184.0,-317.0,601043.0,-3905.0,-248.0,-123.0,-37.0,-102.0,-344.0,-420.0,-311.0,-255.0,-391.0,-4144.0,-190.0,784.0,138.0,49591.0,-1.0,7.0,-158.0,-2.0,-49.0,-6.0,-22.0,-86.0,-241.0,-41.0,16.0,295.0,21.0,301.0,34.0,-5.0,172.0,9797.0,100.0,10192.0,315.0,3015.0,-230.0,-1058.0
paulding,3406.0,3277.0,386.0,5147.0,5190.0,OH,-9.0,3630.0,-75.0,870.0,-85.0,-202.0,-107.0,23731.0,4.0,3384.0,-298.0,-1244.0,-15.0,-3551.0,-4.0,-3260.0,-40.0,284.0,30.0,44.0,5867.0,-25.0,-190.0,17.0,1038.0,-165.0,-1563.0,78.0,1442.0,-3.0,-17.0,-93.0,151649.0,747.0,-92.0,428.0,-18.0,-18.0,-104.0,-126.0,-98.0,290.0,-106.0,-1037.0,-56.0,802.0,-45.0,24196.0,-2.0,29.0,-77.0,764.0,-21.0,-12.0,0.0,19.0,-105.0,0.0,-4.0,15.0,-19.0,25.0,-4.0,-73.0,14.0,3270.0,-50.0,3620.0,12.0,1785.0,-29.0,3.0
perry,5583.0,6734.0,0.0,7240.0,9022.0,OH,-57.0,5830.0,-28.0,1840.0,-136.0,-277.0,-180.0,15690.0,7.0,16436.0,-213.0,-1055.0,50.0,265.0,33.0,218.0,-89.0,-1376.0,-1.0,77.0,-2203.0,-8.0,534.0,95.0,3133.0,-211.0,-2810.0,89.0,1038.0,1.0,18.0,-103.0,226557.0,-1055.0,-81.0,248.0,17.0,9.0,-145.0,-73.0,-116.0,107.0,-146.0,-1814.0,-50.0,-51.0,15.0,12672.0,-9.0,-3.0,-164.0,-39.0,24.0,-8.0,-22.0,15.0,-151.0,-72.0,-93.0,128.0,-64.0,133.0,-59.0,-15.0,24.0,2552.0,-53.0,2472.0,-22.0,-424.0,15.0,274.0
pickaway,7041.0,9344.0,0.0,13177.0,16373.0,OH,131.0,9550.0,-92.0,2710.0,-57.0,-177.0,-150.0,91872.0,99.0,25775.0,-411.0,-1818.0,47.0,2650.0,54.0,2629.0,55.0,1252.0,-9.0,131.0,12726.0,12.0,-49.0,220.0,8070.0,-200.0,-3222.0,152.0,2441.0,7.0,477.0,-262.0,675723.0,-3702.0,-100.0,71.0,-27.0,-42.0,-302.0,-704.0,-259.0,-625.0,-332.0,-3900.0,-166.0,279.0,281.0,82296.0,-19.0,-23.0,-183.0,-205.0,4.0,-8.0,-28.0,-73.0,-294.0,-41.0,6.0,388.0,6.0,346.0,-54.0,-46.0,400.0,15630.0,298.0,16283.0,211.0,5628.0,-30.0,-657.0
pike,5986.0,5751.0,0.0,9973.0,0.0,OH,-181.0,4250.0,-47.0,1440.0,257.0,-565.0,-319.0,15679.0,-101.0,3988.0,-283.0,-1303.0,-46.0,1159.0,-38.0,1153.0,-70.0,533.0,-13.0,-14.0,1392.0,-20.0,-536.0,-160.0,4434.0,-274.0,-2571.0,55.0,1135.0,-0.0001,-0.0001,-112.0,161800.0,-323.0,-125.0,-309.0,-9.0,35.0,-127.0,-96.0,-121.0,-302.0,-136.0,-1116.0,-75.0,-107.0,-115.0,14848.0,16.0,67.0,-171.0,-166.0,13.0,-2.0,-95.0,-91.0,-142.0,-60.0,-74.0,72.0,-64.0,88.0,-138.0,-82.0,38.0,2410.0,-63.0,2315.0,14.0,522.0,-141.0,-345.0
portage,5966.0,70946.0,1421.0,54464.0,8243.0,OH,483.0,34690.0,-129.0,7280.0,272.0,-689.0,-617.0,212717.0,623.0,121202.0,-2364.0,-4974.0,99.0,23154.0,283.0,22431.0,-115.0,1082.0,-36.0,431.0,13545.0,182.0,5190.0,393.0,21545.0,-835.0,-12066.0,545.0,9357.0,-15.0,-321.0,-971.0,2363422.0,-5452.0,-589.0,1484.0,-103.0,14.0,-768.0,179.0,-978.0,3130.0,-877.0,-12374.0,-476.0,3246.0,741.0,176635.0,50.0,749.0,-589.0,-695.0,-48.0,-2.0,-259.0,-468.0,-826.0,-173.0,34.0,639.0,10.0,575.0,18.0,11.0,848.0,37717.0,771.0,38560.0,368.0,4190.0,221.0,1205.0
preble,0.0,6045.0,0.0,12820.0,14847.0,OH,48.0,7830.0,-120.0,1970.0,-118.0,-472.0,-268.0,32774.0,41.0,14579.0,-368.0,-1167.0,-83.0,1143.0,-57.0,1082.0,-169.0,1118.0,26.0,26.0,1111.0,-47.0,-232.0,25.0,2939.0,-332.0,-3385.0,133.0,1888.0,1.0,41.0,-402.0,386652.0,-6017.0,-314.0,-591.0,-48.0,-829.0,-341.0,-807.0,-395.0,-2146.0,-418.0,-3677.0,-281.0,-834.0,74.0,30041.0,0.0,55.0,-237.0,43.0,12.0,-9.0,-39.0,-44.0,-256.0,-98.0,-31.0,274.0,-12.0,333.0,-53.0,-14.0,127.0,5659.0,15.0,5886.0,13.0,1313.0,72.0,330.0
putnam,3562.0,4584.0,430.0,12899.0,14039.0,OH,7.0,7130.0,-62.0,1180.0,82.0,-246.0,-196.0,61879.0,-25.0,26456.0,-470.0,-3366.0,68.0,2220.0,87.0,2183.0,-36.0,2167.0,24.0,297.0,16106.0,51.0,852.0,66.0,2302.0,-258.0,-1870.0,154.0,3685.0,11.0,403.0,-227.0,432663.0,-3984.0,-222.0,-1582.0,-11.0,-21.0,-206.0,-467.0,-230.0,-1995.0,-206.0,-2263.0,-122.0,49.0,113.0,58689.0,18.0,116.0,-181.0,-306.0,-1.0,-2.0,-57.0,-61.0,-157.0,2.0,-3.0,115.0,9.0,150.0,-61.0,-122.0,173.0,10649.0,97.0,11646.0,209.0,5730.0,-196.0,-405.0
richland,22102.0,23758.0,0.0,30696.0,32820.0,OH,-123.0,24580.0,-318.0,7030.0,-177.0,-927.0,-400.0,86336.0,72.0,37173.0,-1532.0,-4726.0,-261.0,1647.0,-169.0,1894.0,-90.0,-196.0,-23.0,-498.0,22507.0,29.0,2623.0,7.0,5707.0,-1092.0,-10806.0,347.0,5092.0,-8.0,-65.0,-797.0,1121651.0,-10265.0,-702.0,-2128.0,-68.0,-1411.0,-730.0,-1182.0,-784.0,-4135.0,-795.0,-8444.0,-567.0,1770.0,102.0,74328.0,9.0,87.0,-628.0,-931.0,27.0,13.0,-152.0,-330.0,-722.0,-154.0,0.0,881.0,28.0,907.0,-17.0,-57.0,127.0,16103.0,66.0,16081.0,98.0,1322.0,-100.0,-1707.0
ross,13003.0,14147.0,0.0,21546.0,8087.0,OH,12.0,13120.0,-255.0,4410.0,189.0,-684.0,-292.0,38193.0,170.0,6782.0,-976.0,-1907.0,-83.0,1483.0,-24.0,1286.0,-111.0,1347.0,-28.0,74.0,13124.0,-18.0,-290.0,210.0,10048.0,-272.0,-4880.0,172.0,3627.0,6.0,96.0,-368.0,605393.0,-5822.0,-348.0,-1098.0,65.0,272.0,-394.0,-422.0,-353.0,-1458.0,-425.0,-4334.0,-110.0,535.0,54.0,30663.0,-18.0,80.0,-386.0,-525.4330000000009,5.0,0.0,-21.0,-58.0,-374.0,-84.0,-72.0,455.0,-46.0,480.0,-97.0,2.0,106.0,4669.0,48.0,4945.0,207.0,3184.0,-74.0,-543.0
sandusky,11945.0,13606.0,1924.0,13280.0,12883.0,OH,18.0,13150.0,-78.0,3590.0,495.0,-402.0,-350.0,70209.0,2.0,21937.0,-914.0,-2468.0,50.0,4509.0,69.0,4218.0,-55.0,413.0,10.0,207.0,21732.0,71.0,895.0,274.0,10760.0,-193.0,-4021.0,266.0,4902.0,-8.0,243.0,-467.0,570961.0,-2881.0,-408.0,31.0,8.0,-38.0,-399.0,-353.0,-465.0,-341.0,-502.0,-4336.0,-355.0,1216.0,232.0,58203.0,11.0,22.0,-223.0,-265.0,-41.0,-15.0,-129.0,-197.0,-432.0,-86.0,-104.0,348.0,-86.0,357.0,-42.0,-25.0,284.0,9850.0,228.0,10278.0,271.0,3145.0,-213.0,-467.0
scioto,15902.0,15116.0,0.0,18994.0,7725.0,OH,-223.0,11340.0,-189.0,4240.0,-37.0,-762.0,-358.0,16220.0,-144.0,15798.0,-952.0,-2625.0,-37.0,4900.0,-63.0,4632.0,-186.0,2391.0,12.0,59.0,-14369.0,38.0,786.0,-12.0,8509.0,-200.0,-2553.0,155.0,3118.0,-6.0,-27.0,-204.0,518010.0,-1947.0,-144.0,743.0,-15.0,-5.0,-187.0,-226.0,-195.0,1279.0,-244.0,-2560.0,-145.0,1284.0,-216.0,9494.0,-12.0,-51.0,-355.0,-308.0,26.0,-4.0,-127.0,-212.0,-429.0,-81.0,-218.0,119.0,-207.0,265.0,-81.0,81.0,-163.0,2637.0,-328.0,2502.0,214.0,968.0,-448.0,-2451.0
seneca,9306.0,10525.0,1605.0,12802.0,12639.0,OH,-37.0,11650.0,-51.0,3040.0,-125.0,-282.0,-158.0,56562.0,63.0,25455.0,-736.0,-1489.0,55.0,3759.0,1.0,3576.0,7.0,4102.0,-7.0,284.0,4448.0,75.0,1145.0,40.0,5021.0,-509.0,-4938.0,198.0,3241.0,29.0,444.0,-344.0,386318.0,-4144.0,-277.0,-449.0,14.0,109.0,-369.0,-1540.0,-343.0,-2169.0,-409.0,-3171.0,-222.0,378.0,174.0,43710.0,13.0,5.0,-240.0,-278.46999999999935,5.0,-3.0,17.0,69.0,-403.0,-65.0,-22.0,378.0,-44.0,375.0,-152.0,-150.0,329.0,8314.0,282.0,8929.0,141.0,2330.0,-135.0,-465.0
shelby,4540.0,6045.0,839.0,16087.0,17477.0,OH,197.0,9790.0,-92.0,2590.0,211.0,-389.0,-283.0,99447.0,281.0,34269.0,-643.0,-1267.0,61.0,6386.0,55.0,6090.0,-32.0,4931.0,-2.0,136.0,23328.0,116.0,1967.0,62.0,4031.0,-573.0,-5087.0,186.0,2891.0,8.0,396.0,-284.0,585410.0,-250.0,-245.0,1399.0,-46.0,-140.0,-354.0,-604.0,-286.0,841.0,-419.0,-3526.0,-222.0,1347.0,255.0,89776.0,4.0,154.0,-125.0,-172.70900000000074,10.0,-1.0,3.0,-102.0,-285.0,14.0,-47.0,127.0,-72.0,109.0,-82.0,-36.0,356.0,18943.0,307.0,19731.0,273.0,5752.0,-60.0,-724.0
stark,58516.0,118117.0,0.0,82414.0,80859.0,OH,1253.0,83340.0,-356.0,21790.0,145.0,-1378.0,-1440.0,525417.0,1952.0,270886.0,-6496.0,-10246.0,-65.0,51995.0,94.0,51422.0,-263.0,17143.0,-15.0,810.0,63460.0,512.0,8905.0,1053.0,40392.0,-1632.0,-27386.0,1102.0,21933.0,5.0,1116.0,-1746.0,5085165.0,-12641.0,-1588.0,9926.0,-95.0,91.0,-1873.0,-820.0,-1737.0,13096.0,-2140.0,-27958.0,-1297.0,8482.0,1877.0,462548.0,49.0,798.0,-1594.0,-2074.0,31.0,18.0,-230.0,-504.0,-1909.0,-484.0,-192.0,2316.0,-207.0,2368.0,-170.0,-64.0,2528.0,103110.0,2170.0,106010.0,1254.0,17912.0,242.0,-1049.0
summit,27290.0,271821.0,4559.0,162563.0,20562.0,OH,56.0,126940.0,-793.0,33930.0,-546.0,-3556.0,-1878.0,1149983.0,2001.0,464138.0,-8593.0,-23182.0,116.0,78041.0,306.0,76663.0,-847.0,18049.0,-20.0,910.0,275174.0,250.0,15144.0,1339.0,61838.0,-2404.0,-39898.0,1419.0,29674.0,10.0,1921.0,-3627.0,10066512.0,-11032.0,-2320.0,24155.0,-299.0,-1467.0,-3270.0,-859.0,-3593.0,23654.0,-3644.0,-51767.0,-2412.0,26155.0,1309.0,1009458.0,-183.0,2845.0,-2435.0,812.0,21.0,43.0,-708.0,-1232.0,-2916.0,-608.0,-187.0,3230.0,122.0,3387.0,-279.0,-323.0,2062.0,229320.0,1367.0,231019.0,1747.0,37779.0,-1005.0,-5729.0
trumbull,3570.0,128943.0,894.0,60449.0,0.0,OH,158.0,47150.0,-419.0,11910.0,263.0,-1379.0,-919.0,334724.0,478.0,63725.0,-2931.0,-7814.0,5.0,12251.0,55.0,11698.0,29.0,8606.0,21.0,403.0,29250.0,168.0,4854.0,-158.0,8962.0,-338.0,-12309.0,1030.0,21783.0,26.0,708.0,-1083.0,1982707.0,-697.0,-1036.0,3122.0,16.0,125.0,-1204.0,-2061.0,-1091.0,2257.0,-1265.0,-10779.0,-768.0,8017.0,684.0,290479.0,189.0,1475.0,-1263.0,231.0,17.0,10.0,-326.0,-373.0,-1173.0,-177.0,-194.0,776.0,-193.0,658.0,-219.0,-113.0,1109.0,71770.0,970.0,71644.0,1423.0,41281.0,-1044.0,-3754.0
tuscarawas,17597.0,17940.0,0.0,19946.0,22418.0,OH,-62.0,18820.0,12.0,4780.0,-145.0,-1015.0,-859.0,42082.0,279.0,63353.0,-1640.0,-2498.0,14.0,4781.0,55.0,4430.0,-48.0,4822.0,-16.0,359.0,-65295.0,71.0,4043.0,98.0,6196.0,-600.0,-6650.0,376.0,5360.0,-1.0,99.0,-197.0,893443.0,-963.0,-87.0,3449.0,-57.0,39.0,-209.0,7.0,-186.0,4425.0,-335.0,-4368.0,-143.0,-1024.0,539.0,26708.0,-30.0,-132.0,-310.0,136.0,24.0,5.0,2.0,146.0,-415.0,-71.0,-397.0,-223.0,-299.0,-161.0,-251.0,-542.0,707.0,9051.0,517.0,9717.0,254.0,-5543.0,-187.0,-89.0
union,6764.0,8144.0,1400.0,15553.0,15673.0,OH,431.0,9450.0,55.0,2080.0,5.0,154.0,-218.0,153157.0,525.0,71311.0,-649.0,-1457.0,121.0,3122.0,131.0,2662.0,-9.0,2475.0,21.0,92.0,15974.0,-25.0,332.0,249.0,9166.0,-304.0,-3025.0,151.0,2929.0,23.0,760.0,-171.0,1030411.0,423.0,-71.0,3088.0,-5.0,42.0,-189.0,516.0,-175.0,4302.0,-238.0,-5870.0,-74.0,1887.0,569.0,116231.0,4.0,-85.0,-128.0,437.4629999999997,48.0,22.0,-93.0,-172.0,-273.0,-68.0,-31.0,18.0,19.0,-21.0,-92.0,-109.0,638.0,25809.0,599.0,26920.0,389.0,6400.0,121.0,-251.0
van wert,3534.0,3630.0,522.0,9401.0,9464.0,OH,93.0,5890.0,-23.0,1290.0,280.0,-90.0,-113.0,48909.0,106.0,11831.0,-507.0,-713.0,3.0,1135.0,-17.0,936.0,-6.0,1772.0,8.0,224.0,8834.0,79.0,1447.0,189.0,3134.0,-188.0,-2387.0,143.0,2759.0,6.0,154.0,-193.0,239098.0,-1223.0,-183.0,111.0,12.0,50.0,-184.0,-1482.0,-191.0,-1329.0,-182.0,-1306.0,-102.0,214.0,173.0,38729.0,8.0,98.0,-127.0,-226.0,-1.0,1.0,-58.0,-64.0,-107.0,-18.0,-74.0,88.0,-65.0,58.0,-50.0,-57.0,195.0,7951.0,190.0,8760.0,202.0,4991.0,-81.0,-503.0
vinton,2251.0,2414.0,0.0,2679.0,2918.0,OH,67.0,2010.0,22.0,720.0,142.0,11.0,-74.0,9828.0,73.0,4420.0,-70.0,-363.0,9.0,-913.0,11.0,-777.0,16.0,1066.0,-9.0,40.0,-1630.0,4.0,-317.0,82.0,1831.0,-60.0,-527.0,39.0,619.0,-0.0001,-0.0001,-49.0,51033.0,-813.0,-35.0,100.0,-14.0,-32.0,-34.0,-123.0,-56.0,-35.0,-53.0,-488.0,-30.0,-165.0,57.0,6945.0,-1.0,25.0,-52.0,11.0,-8.0,-2.0,4.0,0.0,-67.0,-4.0,-8.0,56.0,13.0,36.0,-34.0,-58.0,104.0,1383.0,118.0,1446.0,37.0,61.0,29.0,-184.0
warren,24964.0,33787.0,5240.0,70755.0,76126.0,OH,1312.0,40820.0,160.0,8920.0,537.0,1254.0,337.0,474474.0,1145.0,299909.0,-2578.0,-2715.0,396.0,30911.0,507.0,27795.0,350.0,21861.0,-30.0,953.0,32967.0,384.0,1024.0,955.0,30509.0,-913.0,-16284.0,781.0,15753.0,26.0,1178.0,-709.0,5802696.0,-11493.0,-680.0,7703.0,64.0,-438.0,-641.0,10076.0,-696.0,18225.0,-1110.0,-34627.0,-431.0,6981.0,1334.0,424704.0,-17.0,1037.0,-824.0,295.0,5.0,42.0,-287.0,-672.0,-1344.0,-541.0,-21.0,655.0,-22.0,474.0,-179.0,-271.0,1595.0,98916.0,1626.0,101054.0,1746.0,18498.0,-360.0,-4683.0
washington,11845.0,11464.0,0.0,15904.0,16652.0,OH,79.0,12420.0,-194.0,2800.0,-94.0,-314.0,-184.0,140135.0,-2.0,33038.0,-970.0,-2602.0,136.0,2569.0,167.0,2589.0,-19.0,9753.0,-2.0,175.0,-2085.0,134.0,2510.0,117.0,6704.0,-256.0,-2881.0,295.0,5808.0,-23.0,37.0,-175.0,577766.0,1992.0,-49.0,2951.0,-57.0,-161.0,-197.0,344.0,-184.0,3343.0,-210.0,-2346.0,-55.0,685.0,285.0,113072.0,60.0,579.0,-194.0,-98.38600000000042,20.0,5.0,-85.0,-137.0,-361.0,-125.0,-163.0,-88.0,-202.0,-48.0,-69.0,-87.0,444.0,29727.0,325.0,30018.0,452.0,14071.0,-350.0,-616.0
wayne,0.0,38953.0,0.0,28138.0,29676.0,OH,384.0,22960.0,-60.0,4500.0,127.0,29.0,-182.0,129681.0,504.0,57488.0,-1640.0,-4416.0,-45.0,1290.0,-21.0,1025.0,29.0,7080.0,50.0,532.0,16835.0,24.0,-864.0,453.0,11605.0,-520.0,-6453.0,424.0,7210.0,-2.0,156.0,-981.0,1276985.0,-20691.0,-757.0,2071.0,-124.0,-510.0,-849.0,-2050.0,-977.0,695.0,-800.0,-9034.0,-487.0,-3771.0,617.0,116505.0,-8.0,373.0,-171.0,-334.0,8.0,1.0,10.0,89.0,-535.0,-189.0,42.0,332.0,35.0,261.0,-138.0,-98.0,640.0,23648.0,620.0,23891.0,632.0,7171.0,-106.0,-818.0
williams,5850.0,6640.0,675.0,9294.0,10738.0,OH,59.0,7930.0,-21.0,1990.0,-164.0,-95.0,-92.0,57562.0,97.0,21401.0,-372.0,-1440.0,-13.0,3022.0,-49.0,999.0,25.0,1505.0,-9.0,227.0,13335.0,38.0,1982.0,1.0,3590.0,-624.0,-4913.0,120.0,2492.0,-19.0,159.0,-297.0,318947.0,-2900.0,-278.0,-717.0,5.0,31.0,-270.0,-324.0,-300.0,-802.0,-291.0,-2437.0,-161.0,-865.0,233.0,42750.0,13.0,107.0,-107.0,-22.0,21.0,14.0,-4.0,31.0,-230.0,-44.0,-40.0,303.0,-59.0,262.0,-24.0,25.0,276.0,7502.0,292.0,7817.0,211.0,4038.0,-73.0,-24.0
wood,27744.0,31633.0,2422.0,27905.0,32128.0,OH,437.0,27120.0,98.0,5360.0,289.0,104.0,-185.0,221125.0,362.0,64851.0,-2328.0,-4252.0,221.0,14405.0,218.0,12918.0,-107.0,7941.0,23.0,478.0,65123.0,251.0,5616.0,324.0,14731.0,-544.0,-6462.0,526.0,10389.0,15.0,734.0,-797.0,2181815.0,-5506.0,-593.0,3123.0,-4.0,-410.0,-779.0,-2939.0,-795.0,2979.0,-848.0,-12370.0,-548.0,2053.0,707.0,192614.0,-16.0,439.0,-530.0,784.0,-56.0,0.0,-76.0,-170.0,-660.0,-171.0,-17.0,-23.0,-67.0,-2.0,-351.0,-190.0,838.0,36510.0,682.0,37798.0,711.0,9772.0,-199.0,-5529.0
wyandot,3389.0,3728.0,429.0,6074.0,6519.0,OH,-55.0,4660.0,-7.0,1170.0,-107.0,-158.0,-69.0,48561.0,64.0,19055.0,-298.0,-1040.0,-107.0,-757.0,-105.0,-616.0,-13.0,806.0,-6.0,75.0,16225.0,10.0,-118.0,54.0,2250.0,-302.0,-2160.0,26.0,980.0,-4.0,59.0,-116.0,195944.0,1540.0,-113.0,1395.0,-21.0,-22.0,-115.0,-171.0,-116.0,1225.0,-111.0,-1149.0,-104.0,658.0,76.0,42541.0,8.0,119.0,-109.0,-11.0,10.0,12.0,-12.0,20.0,-113.0,-14.0,-76.0,-81.0,-78.0,-97.0,-66.0,-62.0,184.0,8371.0,141.0,8636.0,14.0,3925.0,-8.0,-428.0
